0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.348311616099878,0.7132403775050884,0.36309405025340435,2.03887878058166,6.2731938590148895,1.4342184076031672,0.4976119775422889,0.901901784566259,0.1930353616683266,0.232917946915378,0.4504077907397843,1681.540275408595,86.5518330885291,1.6517019961166846,0.17149605789680275
-2.0776727237951294,2.5630363656682746,0.15246379537917698,3.422074791623721,2.8226449747841986,3.005729779542892,0.26669303325337335,0.5278680339227977,0.6868541408585543,0.6566486546739175,0.21438915598610025,1718.7430751058935,92.22498302211378,2.35914064997371,0.14109362626967337
-0.0392094141106889,-2.889726663310569,0.17469788025536453,5.683306316275934,4.953886398336195,3.735573739422702,0.40328319257450534,0.6599847910122779,0.3305281476620467,0.10965024375058212,0.3109250021333064,1830.002030002277,87.67547924314734,3.002868373039584,0.39880808732495726
1.3540424146380508,0.8251185999794224,0.3842979434136681,4.924152536793521,3.442641401994759,3.423884139617918,0.2079971169717761,0.5878388756008274,0.9736482946159061,0.4729010338506278,0.4160867665038742,1946.4390486562302,89.11090979497484,2.945669104798216,0.29673431671167066
-0.5350853548541408,-1.689707256949741,0.34846879910223333,4.4704436495841975,5.077938708118256,2.4445791747029757,0.6083403631151769,0.3105405640889063,0.8671494952247985,0.8303418029465676,0.2901984413045603,1640.98437228013,93.48043274434757,3.738316397762799,0.1532753541958002
2.1102424184840887,-1.8443699900550565,0.1308849759267659,5.437241230156164,3.0241154689375316,3.3260909501442026,0.35623842847898557,0.38617980361889404,0.24633374131243985,0.459651077598605,0.38874393285470965,1606.3441509462245,92.43845440038864,1.1959788910663602,0.37307128703402465
-2.2875534805211855,1.4727704447000551,0.2383217968313211,5.126847568557177,4.04062899059081,5.038886116203453,0.6618358124892119,0.3557142864216519,0.13237107735844297,0.7170676850571749,0.08546571445185334,2058.0663272229867,86.30735097923285,3.5392571691943364,0.029984949622837105
0.8867200823387291,1.2258709753720796,0.16378773395387847,3.23358702013353,4.586131292863993,4.648884877872192,0.25254068302925947,0.6035638116156651,0.9012901589524229,0.08958612467166172,0.1915929472992056,1750.0815723820253,84.88200580465016,3.3525430301884462,0.3076593739818076
0.4052522003732868,2.693658316585852,0.12523459014702681,3.6844451059024017,4.4099670123871935,4.61063669160052,0.2280363266777298,0.6944892106227055,0.8257246678465802,0.7929192638259303,0.13686723063595874,1967.777338789888,91.12073343746421,1.0792532279040863,0.22425210290321484
2.3319027863113284,0.10267796215141534,0.29912161155891887,5.835309003733933,3.8345514003673276,4.328077166519087,0.5211974929145577,0.014193061547578002,0.09799648527376008,0.252616735308471,0.46988666720597383,1905.5232758546977,87.21620866008683,1.4484680926300864,0.4190710026739504
-0.9938475389458112,-0.35384344207289864,0.08171798727315656,3.8502403713369153,4.165390279605059,5.382946074461788,0.3115948788505993,0.1675416079043687,0.046470424852072124,0.8637665960554071,0.4827763165498057,2128.2977859344346,90.13016312622236,3.646478281868691,0.09099980116728373
-0.23228201348036093,-0.41225468485418526,0.10573148138687147,2.5860109164454967,1.4746845647009388,5.862175897464056,0.5620155238651205,0.7993083801473622,0.2258913472744356,0.18186118480935143,0.15195853751927724,2045.7901883924694,92.91899148834788,2.1741756589137795,0.24025351664630132
-1.4887993197343854,-2.186880868005444,0.34766058754040247,4.866732654919041,6.401025294481377,1.0386325296914949,0.6391681012139704,0.09074145665329085,0.5950998942403909,0.9130133307162279,0.23080340405171051,2003.4336199465336,88.42983174800773,1.9745479654553166,0.05129541967765576
