0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.14135490927548586,0.5345808134039868,0.2166432687174158,0.698361824234933,0.2895800196616653,0.3601047361218922,0.982259396707469,0.6027894871798782,0.05555360584258643,0.5111023257375111,0.7316527432045368,0.031067924364402238,0.9758752532517484,0.4100743179481086,0.45367085528967926,0.34650951693446197,0.23078172769422128,0.089578270102264,0.1754395475016549,0.14796729006498827,0.08421402866675474,0.9167551739558926,0.193826110862009,0.3469499886069788,0.21921447544383735,0.959680793251773,0.047535682554235695,0.13772566782950896,0.3132747253323028,0.5385914299128882,0.4627807641277067,0.8750022223250035,0.21581849992624613,0.5885001552412303,0.6189956906153197,0.9861270528629473,0.6648075296124026,0.037248176867999555,0.17564263121559168
0.507602989999324,0.6657902251219827,0.7493773134657873,0.07889153102288884,0.26130723229259545,0.7293644106599637,0.5745598276230824,0.06860344844042952,0.2679039780679896,0.930095792236415,0.4045584680644469,0.547429655017093,0.290872574066786,0.1294129156226801,0.567942484293685,0.9478498888506045,0.7430752044909553,0.39088524305835654,0.08083165316462096,0.6520995733017542,0.5885925651541396,0.8386967326051122,0.5508850263426641,0.060033649737927,0.10875531867347105,0.15718579642010289,0.37043586245484533,0.5619011705510408,0.3385776611886978,0.05351813960641314,0.879117411938771,0.02647436689345025,0.10227078798733907,0.5902087933888412,0.0734493288534108,0.3478825441899499,0.5349886898168054,0.780532011608032,0.2867432038855431
0.7171359962760808,0.38347173038969073,0.999228077994923,0.4890041807974143,0.7213874368513008,0.7706546685878066,0.638084774636513,0.8340830832482024,0.5587272888791366,0.9535928072080876,0.8418992046053957,0.263481894810286,0.8141831227934422,0.09638460454637626,0.8432045152647204,0.801707381241539,0.26179842148833427,0.06450809100428247,0.9229750898936987,0.9513279481370303,0.49135844363666015,0.15334491982602205,0.03135516147095741,0.8205355811719615,0.43632020821783013,0.26517458865326826,0.2336839914104601,0.5322290814768573,0.5497274728741031,0.5691186650241388,0.9790565841123395,0.5232764768119682,0.973293463263896,0.7891267608385565,0.13451618654131808,0.45045946549170507,0.5841763329351155,0.2421152511415412,0.1104246659918893
0.7893407782211359,0.5793541459914671,0.02974928592054999,0.31089696354765234,0.520249585483356,0.1714468533016804,0.77925562923021,0.17067842838970662,0.774322377789275,0.04987344284619943,0.6654138190732412,0.28676510669653676,0.4105113821333942,0.7216112557308106,0.548343815966505,0.6641065599539153,0.213447050912661,0.9973413500975499,0.4559846938004572,0.8377487799845582,0.03260128342424192,0.4968054844592943,0.35069615652485053,0.6336352640693358,0.3109444627098346,0.7832713460565203,0.14583605616938514,0.6018804739285964,0.9182376386082707,0.8943246880313757,0.9272676980591585,0.06733686544790952,0.29092795966423024,0.34367567206169714,0.9654631222804578,0.17166251198852492,0.8286558128124066,0.19699731019839417,0.2299500776048293
0.8871889847295094,0.015248127795297864,0.5073531633085382,0.35858635174002346,0.7091796309451212,0.6494073151677494,0.12174449017055573,0.582124184560503,0.28320297334216493,0.5881418393311613,0.08637056179385909,0.4597010313341406,0.2803421218670504,0.24044054287617944,0.4425566222099441,0.26397415082937714,0.5586752152047495,0.05878275543579119,0.201941960724615,0.2153921076878749,0.834269001113583,0.2932352848007489,0.8451410304919886,0.6445026395663294,0.09086102510974557,0.2752687969084255,0.028169188736137628,0.7531003869690567,0.890903845301429,0.7868781362668297,0.13803662830817534,0.3575167597609132,0.13949221547791738,0.23765196323013468,0.329963512004819,0.1265934558626448,0.42193897492879895,0.21269957727759664,0.4742935505579668
0.6346965837099813,0.9697479234540168,0.8188151004567994,0.13569121476033108,0.31335658515355275,0.6833327787117601,0.27142152078730913,0.11895226250369745,0.2272996807383717,0.31195381696477226,0.9500753820349527,0.19015819169478815,0.32932018554827686,0.1200219796799152,0.340523794357886,0.7893780501022983,0.9727430135839712,0.2702029522668202,0.4797338451497684,0.7110323509214053,0.48173937431085373,0.3761621056584154,0.14278398451966465,0.17914533450505798,0.5864598400171737,0.49709163229299547,0.6553674019258983,0.890191952312839,0.3785782797807038,0.11309525883940327,0.5957750977755979,0.4313639485667696,0.1559359060382862,0.5255888502656294,0.2956824643073222,0.8433028444455491,0.7375883826898619,0.6035323931322049,0.6037131643764293
0.46214006774017347,0.5023806584583294,0.523665309624959,0.6760022476069371,0.13677631625503367,0.5914887895141094,0.7465211487157237,0.28001656218213145,0.8227276146514683,0.6173445963587695,0.9022649982125125,0.5266476335296197,0.970070772269231,0.6227442637086635,0.8956985452067339,0.8203894089926804,0.2285315297018882,0.1402225999480335,0.8533155617403413,0.9807147101164817,0.3215686533307838,0.9482713921874267,0.5064679257135377,0.08866633053633544,0.4794641609821279,0.8364811488033292,0.9575518836345528,0.2864858628529186,0.9012088594301936,0.3206863352768574,0.24882478268947456,0.23323325927047775,0.5426628193984392,0.5649777129606403,0.7254688685615878,0.20213462229144533,0.05545186294991502,0.39010001533314215,0.406466950530564
0.6754885910201386,0.20951786432289685,0.42121963766268583,0.7292461470957787,0.09161088624286318,0.8837047638705063,0.20525324574956602,0.5655508048702814,0.6771998911193926,0.6745439616544322,0.21590767856357418,0.9476371969880905,0.07885009800186164,0.4170320249000925,0.4640748140960475,0.4715285885282839,0.5199928798519334,0.8487556823242137,0.75133682755667,0.32527947036959426,0.07031001459199238,0.8832080334716357,0.3711898397812246,0.8113150675244479,0.2941775124662857,0.3134416089445833,0.8942294653361813,0.4290803187531675,0.03743690258467843,0.8521191827398429,0.07193642696588487,0.6596960658006257,0.4314113178189516,0.5063554184172814,0.4636155126353272,0.6795903234572601,0.6185436427817838,0.5444106306242991,0.6857190388680067
0.25009657425658743,0.17024613788307583,0.6601972255037875,0.7168211631060873,0.14594202424082653,0.8560336408031114,0.151859546694231,0.5964400736433819,0.4746202499453077,0.5295108318515465,0.7627834755938964,0.4199062827750526,0.5793074524472555,0.8954524623183043,0.5070787351529266,0.8705143390107529,0.4491074845591344,0.6947827863014719,0.5776765771056014,0.02865387830504436,0.19657802339123692,0.3229077605152147,0.2422019082022361,0.04566233972550325,0.5041638774031418,0.08176297703577028,0.923618311359243,0.8455437617715885,0.7884653777812457,0.41281925703558475,0.17002532710911392,0.8477120854564878,0.05452091879373581,0.6968013609135886,0.6435609329416281,0.7107482949349596,0.3796333796054209,0.004173997643799004,0.7419130542713417
0.6892074090267053,0.1522865748779108,0.43007256225209295,0.7698762079860342,0.3670548484067864,0.9971752691461649,0.891304265907792,0.33019050543412465,0.8511640564022493,0.13336371150017312,0.6419146295458886,0.9227262111916128,0.30272607925451267,0.5256570193536727,0.4260914710497676,0.44045977309017953,0.10340223501155536,0.7756503046225834,0.9309013251387468,0.2580235656052606,0.22568550771612297,0.05850880417899322,0.10648696519573267,0.29412898014852074,0.33701101091866487,0.3317998914083547,0.7936894925925249,0.38649015890689753,0.7394994660928945,0.5623697384153689,0.9609531414106097,0.5702081816107082,0.9284401523866408,0.6194668848231099,0.9214366923564032,0.603232829302807,0.4312370658973544,0.10505532954945514,0.12843595244034234
