0,1,2,3,4,5,6,7
0.0,0.3276,0.4142,0.3749,2.5104,3.2218,5.1995,840.68
0.0,0.3251,0.4127,0.3747,2.5295,3.0163,4.5363,845.352
0.0,0.3335,0.417,0.3843,4.8115,4.875,5.2526,811.28
0.0,0.3335,0.417,0.3845,4.7857,4.9537,5.4906,811.013
0.0,0.3319,0.4162,0.3843,2.4655,3.0132,4.5544,811.539
0.0,0.329,0.4149,0.384,1.9562,2.4507,3.9533,813.806
0.0,0.3266,0.4137,0.3838,1.4997,1.9915,3.4919,817.811
0.0,0.3239,0.4121,0.3836,1.5354,1.9612,3.2921,821.229
0.0,0.3239,0.4121,0.3836,-2.6333,-1.5863,1.3489,821.229
0.0,0.3335,0.417,0.423,2.2986,2.3473,2.7215,729.491
0.0,0.3313,0.4159,0.4492,7.3434,6.6989,5.3463,673.045
0.0,0.3317,0.4161,0.4528,8.4082,7.9947,6.8809,665.289
0.0,0.3305,0.4157,0.4527,5.8298,6.0283,6.441,668.416
0.0,0.3302,0.4155,0.4526,3.5183,4.0193,5.3244,670.254
0.0,0.33,0.4154,0.4526,2.2155,2.7794,4.3396,669.959
0.0,0.3283,0.4147,0.4525,2.7166,3.0726,4.1538,670.341
0.0,0.3269,0.414,0.4523,0.2111,0.957,2.9749,670.341
0.0,0.3269,0.414,0.4523,-1.6449,-0.7699,1.6616,670.341
0.0,0.332,0.4163,0.4528,1.3797,1.6002,2.3952,655.433
0.0,0.3318,0.417,0.453,-0.4408,0.1283,1.8292,655.433
0.0,0.3305,0.4164,0.4528,0.0511,0.4823,1.7944,655.433
0.0,0.3291,0.4158,0.4527,0.3572,0.7355,1.8801,658.072
0.0,0.3291,0.4158,0.4527,0.9593,1.2481,2.1493,659.933
0.0,0.3337,0.4171,0.453,2.2486,2.3627,2.8003,638.193
0.0,0.3337,0.4171,0.453,2.8333,2.9423,3.3185,628.626
0.0,0.3337,0.4171,0.453,2.8063,2.9879,3.5318,628.38
0.0,0.3331,0.4168,0.4529,2.5318,2.7853,3.5207,628.527
0.0,0.3318,0.4162,0.4528,2.5221,2.7763,3.5308,629.606
0.0,0.3307,0.4156,0.4527,2.586,2.8343,3.5765,631.425
0.0,0.3283,0.4145,0.4524,2.4998,2.7709,3.5689,633.012
0.0,0.3274,0.4141,0.4524,2.4901,2.7631,3.5703,636.256
0.0,0.3247,0.4126,0.4521,2.5335,2.8013,3.5964,637.513
0.0,0.3239,0.4122,0.452,2.821,3.0472,3.7365,641.103
0.0,0.3268,0.4137,0.4523,4.2202,4.239,4.4008,622.84
0.0,0.3268,0.4137,0.4523,6.9997,6.6614,5.8782,631.636
0.0,0.3228,0.4121,0.4519,6.2026,6.2054,6.173,631.782
0.0,0.3201,0.4104,0.4516,3.7457,4.1829,5.29,637.491
0.0,0.3162,0.4081,0.4512,1.0683,1.8204,3.819,641.256
0.0,0.3149,0.4073,0.451,-0.9713,-0.0834,2.3459,641.256
0.0,0.3137,0.4065,0.4509,-1.4265,-0.6622,1.5127,641.256
0.0,0.3137,0.4065,0.4509,1.5405,1.7184,2.3902,650.293
0.0,0.3113,0.4129,0.4506,1.954,2.1331,2.844,647.655
0.0,0.3175,0.4124,0.4505,2.2485,2.4722,3.1553,647.849
0.0,0.3152,0.4111,0.4502,2.5669,2.7756,3.4151,647.711
0.0,0.3132,0.4098,0.45,2.3469,2.6266,3.4325,650.723
0.0,0.3123,0.4093,0.4499,1.7359,2.1172,3.1863,653.542
0.0,0.3123,0.4093,0.4499,2.4377,2.6683,3.3907,654.774
0.0,0.311,0.4085,0.4497,2.8728,3.0651,3.6619,654.919
0.0,0.3277,0.4078,0.4496,3.719,3.8099,4.141,637.074
0.0,0.3324,0.4164,0.4523,3.9174,4.0428,4.4344,626.618
0.0,0.3315,0.416,0.4522,3.4983,3.7307,4.393,628.121
0.0,0.3293,0.415,0.452,2.8439,3.1767,4.1149,629.711
0.0,0.3274,0.4141,0.4518,2.7511,3.0622,3.9737,633.081
0.0,0.3261,0.4117,0.4513,3.4606,3.6404,4.2241,630.839
0.0,0.3337,0.4171,0.453,4.2037,4.301,4.6475,588.321
0.0,0.3337,0.4171,0.453,4.0885,4.2638,4.7817,577.47
0.0,0.3337,0.4171,0.453,3.5134,3.7988,4.6056,577.642
0.0,0.3317,0.4161,0.4528,1.8451,2.3773,3.832,577.814
0.0,0.3297,0.4153,0.4526,0.0006,0.725,2.7266,577.814
0.0,0.3285,0.4147,0.4525,-0.7062,-0.0189,1.9508,577.814
0.0,0.3244,0.4124,0.4522,-0.6257,-0.0553,1.6278,577.814
0.0,0.3335,0.4171,0.453,1.7495,1.8884,2.4664,571.576
0.0,0.3327,0.4167,0.4529,4.0875,3.9436,3.7665,541.121
0.0,0.3273,0.414,0.4523,4.7082,4.6583,4.5742,539.985
0.0,0.3265,0.4135,0.4523,4.1254,4.2755,4.685,550.176
0.0,0.3257,0.4133,0.4522,4.9909,5.0116,5.1386,549.662
0.0,0.3198,0.4103,0.4517,3.6295,3.9442,4.778,550.994
0.0,0.3116,0.4053,0.4507,3.349,3.6584,4.5413,558.934
0.0,0.3109,0.4048,0.4506,6.1092,5.9371,5.6373,569.857
0.0,0.3305,0.4156,0.4526,9.0919,8.5921,7.372,540.2
0.0,0.3257,0.4133,0.4523,8.6884,8.5053,7.9546,545.571
1.1494,0.3332,0.4169,0.4529,7.3241,7.4373,7.676,480.73
0.8952,0.3333,0.4168,0.4529,8.7604,8.6021,8.2363,516.9
0.6972,0.3294,0.415,0.4525,6.8976,7.1365,7.715,517.113
0.543,0.3286,0.4146,0.4524,4.3579,4.9369,6.455,524.776
0.4229,0.3206,0.4097,0.4517,3.5779,4.1118,5.6185,525.899
0.3293,0.3181,0.4082,0.4514,3.6597,4.0755,5.2937,536.289
2.3184,0.333,0.4168,0.4529,3.3781,3.7989,5.0076,465.502
2.2011,0.3331,0.4168,0.4529,4.1036,4.3578,5.1634,501.435
1.9595,0.3295,0.4151,0.4526,6.4604,6.3511,6.2055,507.169
1.5261,0.3211,0.41,0.4518,7.1061,7.0377,6.8963,524.339
1.1885,0.3197,0.4092,0.4517,3.848,4.4042,5.8045,536.048
1.6177,0.3171,0.4081,0.4515,0.9852,1.8482,4.1542,520.381
1.2598,0.3098,0.4037,0.4508,1.747,2.2572,3.7876,535.803
0.9812,0.3017,0.3987,0.4498,2.481,2.8329,3.9066,545.662
0.7641,0.301,0.3984,0.4497,5.2597,5.1645,5.0947,544.841
0.5951,0.3011,0.3961,0.4492,7.9181,7.5479,6.6903,542.518
0.492,0.3304,0.4155,0.4526,9.1972,8.8351,7.9046,515.436
1.0273,0.3281,0.4143,0.4524,13.1907,12.3472,10.1616,491.957
0.8,0.3113,0.4043,0.451,12.7749,12.3231,10.9841,524.993
0.6231,0.3112,0.4043,0.451,5.5332,6.3844,8.3375,547.2
0.4852,0.3027,0.399,0.45,4.8184,5.4048,7.025,547.426
0.3779,0.2912,0.3919,0.4485,4.6984,5.1535,6.4446,558.555
0.2943,0.2833,0.3871,0.4476,5.4716,5.7278,6.5081,573.006
0.2292,0.2713,0.3797,0.446,6.7879,6.8342,7.0604,582.529
0.1785,0.2706,0.3792,0.4459,10.2396,9.7736,8.7268,596.055
0.139,0.2696,0.3786,0.4458,8.3299,8.4357,8.6156,582.081
0.1083,0.3332,0.4108,0.4458,8.9028,8.8779,8.8463,536.543
0.0843,0.3311,0.4159,0.449,11.437,11.0413,10.0548,527.243
0.0657,0.3168,0.4086,0.4478,12.1383,11.8046,10.8806,532.412
0.0511,0.3107,0.4049,0.4471,10.366,10.4339,10.511,551.356
0.0398,0.3034,0.4003,0.4462,8.3061,8.6596,9.5341,559.302
0.031,0.3014,0.399,0.446,7.7816,8.0915,8.9391,561.434
0.0242,0.298,0.3968,0.4457,9.2835,9.2694,9.3324,564.135
0.0188,0.2911,0.3925,0.4448,8.2679,8.4874,9.051,569.762
0.0147,0.2901,0.3918,0.4447,4.7846,5.5427,7.4535,579.36
0.0114,0.2823,0.3868,0.4437,3.9519,4.6149,6.4274,580.952
0.0089,0.2808,0.3859,0.4435,3.6221,4.2055,5.822,582.494
0.0069,0.2706,0.3792,0.4421,3.6247,4.1203,5.5136,585.0
0.0054,0.2614,0.3733,0.4409,4.2408,4.5864,5.5912,601.414
0.0042,0.2521,0.3674,0.4396,5.3047,5.476,6.0245,613.893
0.0033,0.2506,0.3664,0.4394,6.5603,6.5729,6.7,616.405
0.0025,0.2437,0.3618,0.4384,5.8664,6.0946,6.6752,619.432
0.002,0.2399,0.3595,0.4379,6.5884,6.6791,6.9727,616.536
0.0015,0.2303,0.3533,0.4366,7.216,7.2436,7.3648,622.636
0.0012,0.2278,0.3516,0.4362,8.2399,8.1444,7.967,628.867
0.0009,0.2535,0.3506,0.436,9.5033,9.2739,8.7639,612.702
0.0007,0.2556,0.3499,0.4358,8.0197,8.1741,8.5037,613.245
0.0006,0.3003,0.3496,0.4358,8.5691,8.5854,8.6638,597.508
0.0004,0.3169,0.3494,0.4357,12.8942,12.2193,10.5869,591.924
0.0003,0.3246,0.3475,0.4353,12.1325,11.8718,11.0859,588.081
0.0003,0.3131,0.3417,0.4342,10.923,10.9214,10.8385,595.232
0.0002,0.3012,0.3356,0.4328,11.075,11.0179,10.8609,611.586
0.0002,0.2979,0.3338,0.4324,14.5165,13.8984,12.3661,621.301
0.0001,0.294,0.3317,0.4319,14.4479,14.0656,12.9909,625.424
0.0001,0.2838,0.3262,0.4307,13.6517,13.486,12.9695,631.573
0.0001,0.2749,0.3214,0.4295,11.9292,12.0549,12.2929,644.938
0.0001,0.2657,0.3163,0.4283,11.0577,11.2422,11.6894,656.455
0.0,0.2546,0.31,0.4269,11.2324,11.3102,11.5291,667.912
0.0,0.2496,0.3072,0.4263,9.6999,10.0289,10.8186,680.992
0.0,0.2487,0.3067,0.4261,8.0396,8.5542,9.8219,676.782
0.0,0.248,0.3062,0.426,8.3555,8.6682,9.516,675.594
0.0,0.2475,0.3059,0.4258,7.4004,7.8388,8.9494,683.028
0.0,0.2455,0.3046,0.4254,7.4181,7.7631,8.6811,685.727
0.0,0.2487,0.3046,0.4254,8.9834,9.0109,9.1812,659.879
0.0,0.333,0.3923,0.4254,11.1077,10.8336,10.2398,596.713
0.0,0.3253,0.3881,0.4247,12.4336,12.1089,11.2436,606.669
0.0,0.3248,0.3879,0.4247,15.1435,14.5108,12.8291,621.961
0.1086,0.3333,0.4171,0.453,16.9441,16.2402,14.2872,512.385
0.7575,0.3329,0.4171,0.453,17.2758,16.7165,15.0969,490.854
0.59,0.3278,0.4153,0.4527,16.1916,15.9225,15.0519,526.324
0.4595,0.3206,0.4129,0.4523,15.156,15.0531,14.6707,538.822
0.3578,0.3186,0.4124,0.4522,14.6309,14.5698,14.3471,550.148
0.2787,0.3076,0.408,0.4515,14.9736,14.8204,14.3934,554.011
0.217,0.2845,0.3935,0.4507,15.9869,15.6789,14.8609,572.175
