0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.9004077816888367,-2.2503294503628943,0.3381122137489301,1.4340729858107735,2.5321009595717614,2.278203569711679,0.29350749470198384,0.6468198485135148,0.8131134932316109,0.6870668376225018,0.1965318592002841,2082.128363848178,90.30935047042088,1.0202360105852977,0.14922696034213753
-2.2831647668726474,-0.13630365298141633,0.15381887003653863,3.7140230913819,4.807365016535352,2.0163937373036616,0.371117838327727,0.5577835858179298,0.9688261465092695,0.6443411714843542,0.10053935902455782,1784.1505853739204,87.1619900241937,2.789555165581313,0.48836115369924815
2.923410143993147,-0.8157180485123217,0.02684842570739666,6.693561537611339,2.9843787030316022,2.9038035297203817,0.3552541895655518,0.1990066608788711,0.9067652093639894,0.23379115107865425,0.33135411023909656,2094.8010703582077,84.1150055085098,1.3864463266138962,0.26117996766840085
2.1083755147279506,0.5087736214497465,0.28799715269386456,5.285244974393634,3.725591173834192,3.5975072003748356,0.4003852186663953,0.427148255341039,0.1688909683944927,0.3626093310201391,0.21283776613661254,1854.3661365885366,89.12083491918526,2.396539262321215,0.36183810952668205
1.8950905308129267,2.605663578835415,0.1787603201987345,2.1126573569425933,1.98649048840911,3.861818334756206,0.21398390775118672,0.3438828462213425,0.24730499456550004,0.7558451455262234,0.4215239403375754,1533.7853149950347,86.08500096495368,3.5628775637410826,0.3898853389536057
2.5850264205293962,2.968477819230527,0.3191480063049661,2.1548044149203553,4.968244858941224,3.4683095774525055,0.5883238745504156,0.6994105656313087,0.0261546852513466,0.162936765470843,0.44983594634448265,2002.1795191654217,92.1727707177636,1.6694279489353936,0.09503973712840907
-2.8483523725544564,2.3460175330399125,0.3950152472013508,4.502504731575058,2.731025344001596,1.3309010767911773,0.5132620965624182,0.24374564650110545,0.5461904786193376,0.9821172442414537,0.17216024225002013,2118.0848490598037,87.75935542888391,1.8573394881712053,0.17017360608391432
-0.5102040873685163,-2.9926364519550366,0.21941073705838426,4.970375021860744,6.741667508442555,5.846598301265563,0.31282316348914707,0.33117532536953886,0.7423899488398329,0.7292903451212859,0.3090539224956954,1830.6651004994567,91.85734358003877,2.1633274501966238,0.07353204908770038
2.699227374795364,-1.2282008919105107,0.0971584779881461,4.126405932355744,2.221557406601657,0.8386304341453275,0.23289270924980993,0.8837466225051477,0.4041138489083822,0.8820179307451804,0.36536076996738287,1756.3339710408054,90.797980880436,3.9039413265620775,0.4059287811252929
-0.16375335229452315,1.3700892476631115,0.3674188301415477,4.87660024203587,6.006759011415191,2.4068051483959993,0.4217919114408304,0.9877488279337536,0.3376886984998958,0.45390850631098906,0.43822095259549354,1985.8879645285265,92.90403002448683,1.9555830109577692,0.24383617200178073
-1.9826472376979294,1.5028222563012594,0.30014283761720806,2.9403821429462385,5.275658876613123,4.978828885314778,0.3330034005215866,0.6281358003789338,0.7158650799569881,0.008846641374780506,0.2819482155640076,1635.2284556027796,84.66152736050951,3.0856785608903987,0.32270729839542533
-1.7599104678473867,-2.0408735137072735,0.18363823113846514,2.741009366247983,1.69646754901324,1.7919299119613918,0.6320675226126913,0.08672427203091769,0.8587205338165057,0.3675827474061728,0.11463097556930574,1823.416059879276,93.14744393270186,2.5253875087538518,0.10051279918372784
-1.337162890969307,-0.7906439740568771,0.1316454346183455,3.9103083756978614,4.642950701341573,4.620890354383854,0.5575228641842471,0.27930646456876757,0.9635977093622874,0.05382174176566672,0.16760670198420197,1614.3524811935204,88.62188911133218,1.5488326628862428,0.11701221579234894
1.5547680287019077,2.443326556837027,0.21258136190798163,2.458298490693836,1.8434700170786544,5.250074761176488,0.6001785068737413,0.1651363974508847,0.5099698396471717,0.21233726798953895,0.12819923788112825,1736.8889107329953,85.02119866474345,1.1273351084213326,0.4519489975407544
-0.6522293256937002,-1.8822440043616309,0.3249676959303729,5.815957047606266,6.483250480105211,4.48307342915624,0.24695106812900908,0.44303580109982815,0.16054338549832117,0.5131451968648653,0.23095632188897947,1879.3119610220872,91.21122361037287,2.4687405853139306,0.30629490856354935
