0,1,2,3,4,5,6,7
0.6323,0.3306,0.4169,0.4563,3.1113,3.7096,5.5068,792.222
0.6293,0.3198,0.4151,0.4546,2.991,3.5999,5.4286,805.272
0.6016,0.3168,0.4153,0.4533,2.8712,3.49,5.3488,819.146
0.85,0.3334,0.4169,0.4657,2.7486,3.3774,5.2666,702.631
1.1228,0.3334,0.4169,0.4683,2.8768,3.4958,5.3549,676.264
1.3429,0.3315,0.4159,0.4683,3.6287,4.1833,5.8485,673.831
1.4079,0.3208,0.4141,0.4646,4.0948,4.6096,6.1549,709.491
1.3795,0.3189,0.415,0.4619,3.4118,3.986,5.7094,739.051
1.3054,0.3314,0.4164,0.4596,2.9682,3.5806,5.4189,760.528
1.206,0.3233,0.4143,0.4573,3.0947,3.6963,5.5021,779.229
1.0913,0.3123,0.4097,0.4554,3.1601,3.7557,5.5436,797.361
0.9725,0.3325,0.4165,0.4541,3.181,3.7739,5.5543,812.939
0.862,0.3254,0.4143,0.4527,4.1235,4.6347,6.1699,823.124
0.8792,0.3318,0.4161,0.4585,4.7027,5.1635,6.5476,770.745
1.053,0.3301,0.4151,0.4648,5.8454,6.2073,7.2945,707.265
1.1071,0.3101,0.4112,0.4613,6.3983,6.7126,7.6565,737.501
1.0817,0.3101,0.4133,0.4592,5.9612,6.3131,7.3699,765.542
1.0255,0.2998,0.4037,0.4569,5.774,6.1418,7.2467,782.19
0.9435,0.2866,0.3912,0.4541,5.6823,6.0574,7.1846,801.072
0.8389,0.2783,0.3842,0.4517,5.9687,6.3186,7.3701,823.425
0.7413,0.2663,0.3734,0.4493,6.5246,6.8263,7.7331,833.019
0.6481,0.2655,0.3726,0.4495,6.8852,7.1553,7.9675,843.968
0.5621,0.2644,0.3926,0.4527,6.5195,6.8196,7.7226,852.977
0.4843,0.3329,0.4166,0.4529,6.3116,6.6287,7.5835,860.702
0.4147,0.3284,0.4161,0.4528,7.2188,7.4585,8.1801,867.379
