0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.06376985282840314,0.17400512432945806,0.11028428295140232,0.5254181933285269,0.000675177662517493,0.4131778572424924,0.9132386516386399,0.9174206974473967,0.6922768631576838,0.5559109435136862,0.5536057941167069,0.9628515282256586,0.20645651980888943,0.8858855070757726,0.4906250853177108,0.1985679205816441,0.1840834874329286,0.12481867370411735,0.7541135923250992,0.5234511486479433,0.4351385521250064,0.6752073381876184,0.055613619561009,0.7336794884214534,0.20028778367403816,0.13830538788836916,0.8634919927157685,0.00403976329428596,0.3578595396567552,0.22218949171982996,0.11695064763573583,0.19810539399015384,0.09490711516578237,0.6319200044466095,0.8271436151691168,0.040378460328033085,0.17453059792052014,0.7561897115905898,0.5110170634737906
0.9934662461594184,0.675707410189862,0.8896387427233173,0.030349726000851007,0.5055379504705577,0.8858514974539087,0.08130323139259668,0.4198440934925509,0.14287989383160762,0.03215625621869285,0.15728770316019308,0.9281175061528987,0.7918964685717876,0.36180336963833515,0.5855876408457126,0.9915072256312285,0.8507980786421073,0.9088576154444763,0.20160484822823968,0.8391882953227013,0.8100930341223402,0.07388623181049452,0.31792355376846526,0.048375729446739714,0.6405025137557993,0.6349649290103171,0.3809480628363258,0.9170040995410763,0.03306857058818523,0.3439284669008275,0.6290429089136521,0.7101939305685204,0.00837947994587401,0.615829653812975,0.7874573192304859,0.42301168185088306,0.8335727549906347,0.19124674035433825,0.3474491597352433
0.2950256460353773,0.6061789518001504,0.7510412835777182,0.19741889702983684,0.264161300870552,0.4661085849025965,0.4491568181558923,0.06017064638455024,0.7889643703680781,0.23348990710920145,0.6562024580649228,0.9033228628205389,0.47596872460495687,0.6549330295980386,0.6337505587981916,0.2714239900884157,0.5355282849983198,0.49886088435839865,0.8229311965358443,0.1669818046868223,0.055199049306374114,0.40028503993691705,0.9165302083365574,0.6557425115093729,0.6641385589453423,0.2980404126353293,0.04105394840655388,0.07991841283909992,0.5588545733215072,0.9653305253326631,0.41351225475654546,0.08710570036269918,0.20442826446236015,0.5079850503626301,0.7756894459598475,0.5209001574371233,0.47283542005149437,0.3413437584976985,0.9990639264685214
0.3533099389759684,0.8745301800737767,0.4909713718392291,0.15326956933503094,0.7492295861265341,0.29711902237388277,0.8512778451956615,0.9833385082743423,0.9113701213069458,0.7231042301624961,0.4167922761928493,0.15158655758637904,0.8960600776028945,0.2671483619355381,0.6849809435684386,0.0356423695490647,0.23342113172583107,0.6170599927898458,0.9119904343636103,0.7221584598777386,0.7894917782444074,0.3843802637700809,0.01795047974684972,0.3916412736774283,0.3014232445819601,0.5369386531538176,0.7172186723113619,0.5817297194269956,0.7967567768601848,0.8027795112494465,0.5967103063537523,0.9169059537188334,0.7170400631436672,0.21020478770164858,0.6209660315932137,0.7858475689985427,0.8792629561678595,0.6067450116054326,0.7303998712878383
0.7424851189000711,0.7944270214961102,0.9879133189891307,0.049304320631103904,0.7050484464139068,0.6586474549397761,0.31563534087542483,0.14545612506560854,0.005130095125902701,0.4719844884661471,0.3317906778670786,0.8923847590864055,0.8192113698828534,0.19255180776725545,0.8862114464620389,0.6936865641806612,0.0923233704542205,0.6483707609998935,0.5506183171625726,0.7563479822569381,0.8810854490065654,0.8066648280439063,0.2153022871053928,0.7488450383878231,0.11624109865363526,0.025062670663315613,0.1896416110903693,0.7657115625763956,0.3811902199491178,0.8450557806198696,0.9917602856839665,0.41785331511497437,0.036640000824160086,0.3165607849754388,0.8091785769884482,0.20083977528045988,0.5168044993798463,0.25939420601313457,0.24462651654903375
0.754365968438871,0.028857925236862418,0.2813196057740887,0.8039805285624646,0.17957810892519668,0.8567634330456273,0.41553981445964155,0.5175996780343003,0.42690904986727246,0.21716253629855584,0.5167349342897195,0.566330586285021,0.9635941531229916,0.2815592169726687,0.7755473316031181,0.8735491884098392,0.9105368538669935,0.8955291780655933,0.8541644387760151,0.2525965504015962,0.40800647386786965,0.920478049477388,0.6055430944478503,0.9210174678368104,0.3962185553638982,0.838767911437361,0.33884016966819946,0.6371221884417727,0.7140853511058102,0.88544407685453,0.67149104363614,0.23131187835806175,0.12650998462593407,0.7971719257963751,0.5487603707864913,0.6390392450141125,0.16569589859747474,0.7707961737866671,0.33492003717030605
0.43569810236565215,0.5140809739556326,0.1744204850181849,0.6415793857341788,0.7183003495505282,0.2829462953100759,0.8397752957495082,0.15444606981267772,0.1804422934574097,0.844150862124897,0.7326729969626156,0.716349815149101,0.9265127708472964,0.4744374058197021,0.28943162423517377,0.5805405750451054,0.5240015492267411,0.744230588248249,0.1095469354392106,0.8946686949818223,0.4989501272186313,0.9999136430784544,0.18046909341567072,0.5032049217542063,0.7679578965134239,0.14910840364408603,0.8790804280451086,0.5270614304324961,0.04588269430437898,0.5728740999069376,0.9213094637182973,0.8495967542936035,0.4182579807532681,0.9239169692641843,0.4464097521701729,0.45814134519452115,0.9853104042579162,0.433422148404513,0.19098387774265718
0.21210470855701247,0.19249818660754897,0.513489907236184,0.3181474667440742,0.3007294516536365,0.5818687661558262,0.5997018837561006,0.996094447013531,0.6595024016796492,0.19869627996531666,0.5313847027574569,0.7920740326627506,0.06099590606078766,0.3074349845136346,0.6428480048833812,0.17294700140789995,0.33202809945062695,0.9120257785633811,0.27313323883522644,0.8248129019104264,0.5156841691417667,0.5935839405458244,0.14936156830271657,0.006376231669495065,0.9776366358840334,0.33897724891645026,0.29813644346619933,0.2888274453759358,0.8607295551971947,0.9920742823593693,0.4575037251261759,0.8439718667214314,0.1285900496634765,0.46583080104929736,0.2572453030557913,0.6930297319325739,0.6465040636071487,0.93425081841471,0.7705480084870167
0.6201601246884761,0.8176146730582007,0.3103655569748226,0.4973800544491994,0.05627965311232402,0.5291925682909564,0.9918579949079586,0.7832291111827572,0.5043931006010006,0.4358581751200463,0.012893048038530665,0.27224172065764196,0.1499991140610173,0.08840335843902872,0.2796868454369932,0.9216353241330716,0.8759485837766878,0.043176568946450486,0.8672097459893379,0.2849527392208787,0.7403764405699336,0.9599004016945057,0.9552856841203788,0.14715321074667556,0.9696408087505947,0.9491255093903865,0.44682218375653016,0.3157538997697577,0.46279957436639757,0.7674745536495721,0.49219663206352565,0.3858048874419234,0.07521975705978381,0.18364167895417588,0.5134467800934357,0.6016634578218597,0.7047151544715643,0.2058052265561319,0.3051367636487473
0.17941638896605577,0.6813137865767119,0.9708606230509463,0.4550663907405375,0.3658854626836875,0.8307502062132447,0.14586990769077532,0.656512397071676,0.5600752719145445,0.5865048036625264,0.04383388375146308,0.04646789903772184,0.11159473540533983,0.06285253262251936,0.5517950570770569,0.7533412743414999,0.3075305369963436,0.19403694821754644,0.3970683543858439,0.4817583513587363,0.5064326877601025,0.5338925966190602,0.7361019923073727,0.17205612238422657,0.5691514204647437,0.05127391836832675,0.19960351563357095,0.946442641399128,0.052630071316787,0.4828287399854115,0.5155775482504402,0.6294263092894822,0.5277239002552389,0.7540999579980509,0.9503930761507633,0.8544085826281445,0.3657167906145508,0.734871045173008,0.5458385251901374
