0,1,2,3,4,5,6,7
0.0005,0.2767,0.4204,0.3947,-2.1635,-1.1556,1.8957,501.232
0.0004,0.2767,0.4204,0.3948,-2.6146,-1.5699,1.5928,501.232
0.0003,0.275,0.4197,0.3947,-2.4862,-1.4526,1.677,501.232
0.0002,0.2896,0.4234,0.3953,-1.9344,-0.9467,2.0438,501.232
0.0002,0.2875,0.4226,0.3952,-1.7117,-0.7418,2.1947,501.232
0.0001,0.2853,0.4222,0.3951,-1.8065,-0.8285,2.1324,501.232
0.0001,0.281,0.4214,0.3949,-2.2564,-1.2413,1.832,501.232
0.0001,0.2767,0.4206,0.3948,-2.5917,-1.5493,1.6065,501.232
0.0001,0.2663,0.4174,0.3944,-2.0161,-1.0219,1.9887,501.232
0.0001,0.2891,0.4237,0.3954,-1.4372,-0.4917,2.3717,501.232
0.0,0.2901,0.4237,0.3954,-0.932,-0.028,2.7096,501.232
0.0,0.2901,0.4237,0.3954,-0.7444,0.1446,2.8367,501.232
0.0,0.2882,0.423,0.3953,-1.0001,-0.0896,2.6676,501.232
0.0,0.2856,0.4224,0.3951,-1.6562,-0.6914,2.2298,501.232
0.0,0.2831,0.4219,0.395,-2.1378,-1.1336,1.9072,501.232
0.0,0.2762,0.4207,0.3948,-2.3957,-1.3707,1.7333,501.232
0.0,0.2898,0.4237,0.3954,-2.1157,-1.1147,1.9173,501.232
0.0,0.29,0.4236,0.3954,-1.0187,-0.1081,2.6499,501.232
0.0,0.2865,0.4217,0.395,-0.33,0.5244,3.1118,501.232
0.0,0.2861,0.4215,0.3953,-0.1562,0.6838,3.2278,501.232
0.0,0.2873,0.4237,0.3954,0.2908,1.0939,3.526,501.232
0.0,0.2832,0.422,0.395,0.3106,1.112,3.5389,501.232
0.0,0.2735,0.42,0.3946,0.5642,1.3442,3.7067,501.232
0.0,0.2724,0.4194,0.3949,1.1281,1.8609,4.0808,539.378
0.0,0.2887,0.4229,0.3952,2.1753,2.8215,4.7793,506.408
0.0,0.2851,0.4218,0.395,2.7012,3.3043,5.1313,514.288
0.3607,0.2903,0.4238,0.3954,3.0084,3.586,5.3362,450.715
0.2809,0.2903,0.4238,0.3954,3.4471,3.9899,5.6336,460.701
0.2188,0.2881,0.4226,0.3952,3.3976,3.9458,5.6053,462.217
0.1704,0.2874,0.4224,0.3951,3.0817,3.6569,5.3978,473.792
0.1327,0.2789,0.4205,0.3948,2.9603,3.5462,5.319,476.612
0.1033,0.2756,0.4194,0.3949,2.8397,3.4355,5.2383,491.878
0.2114,0.2902,0.4237,0.3954,2.7162,3.322,5.1553,446.976
0.2756,0.2902,0.4237,0.3954,2.845,3.4413,5.2451,433.943
0.2779,0.2883,0.4227,0.3952,3.6024,4.1365,5.7518,428.249
0.2164,0.2797,0.4208,0.3948,4.0715,4.5673,6.0663,441.948
0.1685,0.2776,0.4202,0.3947,3.3833,3.9369,5.6107,459.465
0.1313,0.2881,0.4231,0.3953,2.9366,3.5277,5.3146,440.048
0.1022,0.2803,0.421,0.3948,3.0645,3.6455,5.4018,446.875
0.0796,0.2683,0.4184,0.3944,3.1307,3.7063,5.4461,462.079
0.062,0.2879,0.4236,0.3954,3.1521,3.7255,5.4588,463.071
0.0483,0.2811,0.4223,0.3951,4.1016,4.5958,6.0899,461.387
0.0376,0.2886,0.4228,0.3952,4.6849,5.1304,6.4772,444.594
0.1671,0.2868,0.4219,0.395,5.8353,6.1849,7.2419,424.413
0.1301,0.2709,0.4178,0.3942,6.3912,6.6947,7.612,440.722
0.1013,0.2709,0.4178,0.3945,5.9501,6.2902,7.3182,472.556
0.0789,0.2599,0.4099,0.394,5.7611,6.1168,7.1921,474.485
0.0615,0.2465,0.3951,0.3933,5.6681,6.0311,7.1287,492.603
0.0479,0.2385,0.3872,0.3923,5.956,6.2946,7.3185,516.613
0.0373,0.227,0.3752,0.3903,6.5152,6.807,7.6897,532.869
0.029,0.2263,0.3743,0.3903,6.8779,7.1391,7.9294,556.123
0.0226,0.2253,0.3845,0.3952,6.509,6.7994,7.6787,539.118
0.0176,0.2897,0.4235,0.3954,6.2993,6.6063,7.5365,478.642
0.0137,0.2844,0.4227,0.3953,7.2125,7.4443,8.1465,467.305
0.0107,0.264,0.4139,0.3945,7.996,8.1631,8.6696,475.742
0.0083,0.2569,0.4066,0.3941,7.682,7.8752,8.4607,502.462
0.0065,0.2487,0.3977,0.3933,7.1074,7.3481,8.077,515.193
0.005,0.2463,0.402,0.3951,7.0022,7.2513,8.006,520.686
0.0039,0.2425,0.3973,0.3949,7.565,7.7678,8.3822,525.969
0.0031,0.2356,0.3889,0.3937,7.2698,7.4966,8.184,535.024
0.0024,0.2348,0.388,0.3935,6.3805,6.6797,7.5866,550.466
0.0019,0.2273,0.3785,0.3917,5.8712,6.2117,7.244,553.612
0.0014,0.226,0.3801,0.3951,5.2427,5.6337,6.8197,559.157
0.0011,0.2167,0.3682,0.3923,5.0982,5.5006,6.7216,563.719
0.0009,0.2088,0.3585,0.3896,5.1632,5.5598,6.763,587.521
0.0007,0.2012,0.35,0.3873,5.5525,5.9167,7.0223,608.457
0.0005,0.1998,0.3482,0.391,5.7831,6.1278,7.1744,614.925
0.0004,0.1943,0.3414,0.3888,5.5488,5.9115,7.0135,619.993
0.0003,0.1912,0.3382,0.3943,5.4104,5.7834,6.9168,616.191
0.0003,0.186,0.3299,0.3915,5.8067,6.1474,7.1829,624.217
0.0002,0.1849,0.3272,0.3944,6.3549,6.6512,7.5517,630.41
0.0002,0.1841,0.3774,0.3947,6.7001,6.9683,7.7836,608.05
0.0001,0.1835,0.3809,0.3949,6.3889,6.682,7.5732,608.714
0.0001,0.1887,0.4221,0.3952,6.3576,6.6531,7.5518,587.726
0.0001,0.2047,0.4232,0.3953,6.9248,7.1747,7.9348,581.032
0.0001,0.2125,0.4167,0.3945,7.1124,7.3475,8.0622,576.684
0.0,0.2043,0.4006,0.392,7.0898,7.3269,8.0477,586.745
0.0,0.1957,0.3863,0.389,7.7062,7.8937,8.4634,608.56
0.0,0.1933,0.3829,0.3907,8.4543,8.5815,8.9683,623.474
0.0,0.1906,0.3781,0.3899,8.9192,9.0091,9.282,629.181
0.0,0.1857,0.368,0.3875,9.1602,9.2305,9.4443,637.824
0.0,0.1829,0.3586,0.3851,8.8126,8.9104,9.2079,654.425
0.0,0.1805,0.3497,0.3828,8.8573,8.9513,9.2374,669.749
0.0,0.1782,0.3401,0.3802,9.3262,9.3829,9.5553,684.333
0.0,0.177,0.3352,0.3788,8.7795,8.879,9.1822,700.036
0.0,0.1768,0.3343,0.383,8.2273,8.37,8.805,694.945
0.0,0.176,0.3318,0.3834,8.0583,8.2142,8.6895,693.49
0.0,0.1755,0.3302,0.3828,7.638,7.8269,8.403,699.174
0.0,0.1737,0.3244,0.3805,7.6364,7.8253,8.4015,703.12
0.0,0.1734,0.3237,0.3938,8.0869,8.2403,8.708,674.818
0.0,0.2496,0.4175,0.3948,9.0333,9.1118,9.3514,582.939
0.0,0.2396,0.3979,0.3924,10.042,10.0393,10.0322,590.55
0.0,0.2391,0.3968,0.393,10.7423,10.6837,10.5062,610.683
0.0,0.2905,0.4239,0.3955,11.8499,11.7025,11.2549,500.361
0.111,0.2904,0.4239,0.3955,12.3977,12.2047,11.6191,483.635
0.0865,0.284,0.4239,0.3955,12.3695,12.1783,11.5984,500.312
0.0673,0.273,0.4184,0.3955,12.2521,12.0703,11.519,518.998
0.0524,0.2707,0.4182,0.3955,12.3286,12.1405,11.5701,535.669
0.0408,0.2553,0.3998,0.3953,12.8751,12.6423,11.9364,541.449
0.0318,0.2419,0.3827,0.3934,13.7888,13.4821,12.5516,570.472
0.0248,0.2379,0.3782,0.3933,14.5441,14.1773,13.0637,601.016
0.0193,0.2291,0.3704,0.3916,15.4708,15.0301,13.6917,609.693
0.015,0.2109,0.3498,0.386,16.4737,15.9536,14.3727,625.062
0.0117,0.2089,0.3485,0.386,16.8355,16.2883,14.6242,663.051
0.0091,0.203,0.3483,0.3944,17.2193,16.643,14.8897,637.869
0.0071,0.1937,0.3402,0.3917,17.2204,16.6447,14.8926,647.071
0.0055,0.1865,0.3355,0.3902,16.9268,16.3753,14.6967,665.568
0.0043,0.1837,0.3308,0.3886,16.476,15.9613,14.3944,677.449
0.0034,0.1806,0.3245,0.3865,16.4918,15.9769,14.4089,686.879
0.0026,0.1771,0.3153,0.3834,17.3706,16.7877,15.0114,698.69
0.002,0.1759,0.3117,0.3827,17.9505,17.3234,15.4117,713.907
0.0016,0.1731,0.303,0.3798,18.6086,17.9311,15.8651,720.185
0.0012,0.1711,0.2956,0.3775,19.2723,18.5445,16.3237,735.212
0.001,0.1688,0.2872,0.3748,19.7496,18.9862,16.6558,747.529
0.0007,0.1675,0.2811,0.3731,19.8752,19.1037,16.748,761.625
0.0006,0.1668,0.2778,0.3752,19.9911,19.2123,16.8335,761.826
0.0005,0.1667,0.2771,0.379,20.2841,19.4838,17.0388,756.112
0.0004,0.1648,0.269,0.3763,20.5893,19.766,17.25,757.947
0.0003,0.1645,0.2671,0.3774,20.1003,19.3159,16.9185,766.442
0.0002,0.164,0.2637,0.3857,19.8753,19.1091,16.767,743.502
0.0002,0.1629,0.2579,0.3838,19.4216,18.6906,16.4563,748.889
0.0001,0.1615,0.251,0.3812,19.1508,18.4411,16.2717,758.594
0.0001,0.1606,0.2458,0.3788,19.1502,18.4412,16.2734,770.959
0.0001,0.1605,0.2405,0.3757,19.4333,18.7032,16.4705,781.708
0.0001,0.1605,0.2367,0.3732,19.7128,18.9622,16.6662,794.808
0.0,0.1605,0.2328,0.3701,19.9,19.1362,16.7992,805.331
0.0,0.1605,0.2291,0.3669,20.4013,19.6004,17.1491,817.81
0.0,0.1605,0.228,0.3705,20.6137,19.7981,17.301,813.813
0.0,0.1605,0.227,0.3727,20.5701,19.7586,17.2738,808.999
0.0,0.1605,0.2265,0.3945,20.3417,19.5482,17.1184,748.078
0.0,0.1605,0.2245,0.3917,20.1775,19.3949,16.9995,751.012
0.0,0.1605,0.2219,0.388,20.1036,19.3257,16.945,762.26
0.0,0.1605,0.2198,0.3848,20.3059,19.512,17.0825,776.493
0.0,0.1605,0.2738,0.3944,20.52,19.7097,17.23,727.736
0.0,0.1605,0.2617,0.3899,20.6689,19.8451,17.3249,733.233
0.0,0.1605,0.301,0.3947,20.5853,19.7672,17.265,716.727
0.0,0.1605,0.2888,0.3912,21.0433,20.1875,17.5709,720.787
0.0,0.1605,0.2793,0.3884,21.5547,20.6582,17.9177,739.177
0.0,0.1605,0.2699,0.3855,21.7574,20.8451,18.0564,753.551
0.0,0.1605,0.2602,0.3828,21.9857,21.0563,18.2149,768.182
0.0,0.1605,0.246,0.3789,22.5181,21.5486,18.5841,782.521
0.0,0.1605,0.2391,0.3757,22.884,21.8881,18.8418,803.318
0.0,0.1605,0.2352,0.373,23.2545,22.2322,19.104,818.052
0.0,0.1605,0.2338,0.3878,23.3189,22.2938,19.156,777.748
0.0,0.1605,0.2302,0.3838,23.6459,22.5951,19.3791,783.365
0.0,0.1605,0.2276,0.3805,23.8029,22.7405,19.4885,799.109
0.0,0.1605,0.2264,0.3828,23.9762,22.9015,19.6112,798.155
0.0,0.1605,0.2241,0.3792,24.0655,22.9844,19.6741,804.907
0.0,0.1605,0.222,0.3757,23.9516,22.8801,19.5993,818.872
0.0,0.1605,0.2204,0.3728,23.6346,22.5888,19.3858,832.223
0.0,0.1605,0.2191,0.3702,23.5251,22.4892,19.316,842.382
0.0,0.1605,0.2177,0.3673,23.6757,22.6301,19.4262,851.404
0.0,0.1605,0.2171,0.3662,23.7479,22.6986,19.4827,859.423
0.0,0.1605,0.2159,0.3637,23.7671,22.718,19.5016,863.278
0.0,0.1605,0.214,0.3594,23.8645,22.8097,19.575,872.306
0.0,0.1605,0.2126,0.3562,24.304,23.218,19.8867,887.34
0.0,0.1605,0.2112,0.3527,24.6227,23.5148,20.1153,898.456
0.0,0.1605,0.2105,0.3518,24.3027,23.2211,19.9015,902.512
0.0,0.1605,0.2102,0.385,23.986,22.93,19.688,817.432
0.0,0.1605,0.21,0.3844,23.6262,22.5949,19.4302,819.15
0.0,0.1605,0.2087,0.3809,23.6508,22.6155,19.4394,822.554
0.0,0.1605,0.207,0.376,23.5883,22.5567,19.3922,835.567
0.0,0.1605,0.2055,0.3716,23.6473,22.611,19.4324,851.995
0.0,0.1605,0.2891,0.3933,23.7767,22.7312,19.524,759.133
0.0,0.1605,0.2864,0.3927,23.3699,22.3516,19.2296,768.348
0.0,0.1605,0.2746,0.3893,23.3389,22.3196,19.1961,772.535
0.0,0.1605,0.2623,0.3856,23.4228,22.3951,19.2469,789.795
0.0,0.1605,0.2502,0.3821,23.1985,22.1874,19.0902,808.083
0.0,0.1605,0.2631,0.3943,22.8905,21.9032,18.879,776.63
0.0,0.1605,0.2621,0.3947,22.5159,21.5559,18.616,779.678
0.0,0.1605,0.3761,0.3947,22.0813,21.1535,18.3129,721.797
0.0,0.1605,0.3613,0.3913,21.9013,20.9842,18.1777,725.991
0.0,0.1605,0.35,0.3886,21.3593,20.4826,17.8002,744.593
0.0,0.1605,0.3397,0.3861,20.8837,20.043,17.4712,759.097
0.0,0.1605,0.3324,0.3843,20.5945,19.7759,17.2719,772.666
0.0,0.1605,0.3202,0.3812,20.4608,19.6527,17.1807,782.294
0.0,0.1605,0.3076,0.3779,20.386,19.5843,17.1317,798.606
0.0,0.1605,0.3063,0.3786,20.2995,19.5056,17.0763,808.807
0.0,0.1605,0.295,0.3755,20.5693,19.7554,17.2644,810.624
0.0,0.1605,0.2851,0.3729,20.6345,19.8167,17.3134,826.512
0.0,0.1605,0.2776,0.3709,20.7695,19.9428,17.4114,840.148
0.0,0.2849,0.4203,0.3951,20.674,19.8561,17.3508,638.283
0.0,0.2799,0.4175,0.3949,20.7131,19.8847,17.3511,632.601
0.0,0.2784,0.4209,0.3954,20.4614,19.6474,17.1602,641.414
0.0,0.2571,0.4043,0.3938,20.4292,19.613,17.1215,643.46
0.0,0.2421,0.3919,0.3919,20.4779,19.6552,17.1451,672.896
0.0,0.2282,0.3794,0.3894,20.2333,19.4288,16.9748,696.551
0.0,0.2181,0.3701,0.3873,20.01,19.2231,16.8227,719.972
0.0,0.2058,0.3594,0.3847,19.9403,19.1594,16.7772,737.379
0.0,0.1948,0.3494,0.3823,20.07,19.2803,16.8701,757.834
0.0,0.1811,0.3386,0.3797,20.3646,19.5535,17.0775,776.964
0.0,0.1785,0.3287,0.3772,20.656,19.8245,17.2847,798.137
0.0,0.1758,0.3157,0.3738,21.052,20.1921,17.5645,813.146
0.0,0.1737,0.3039,0.3707,21.4515,20.5634,17.8481,832.804
0.0,0.1719,0.293,0.3677,21.8293,20.9148,18.1178,849.217
0.0,0.1703,0.2828,0.3649,22.1031,21.1705,18.3167,864.525
0.0,0.1696,0.2783,0.3893,22.0891,21.1604,18.3171,804.093
0.0,0.1685,0.2704,0.3868,21.8329,20.9233,18.1389,812.141
0.0,0.1673,0.2622,0.384,21.3786,20.504,17.8268,825.06
0.0,0.1669,0.2605,0.3839,21.1746,20.3163,17.6884,835.252
0.0,0.1663,0.2538,0.382,21.2758,20.4101,17.7595,838.468
0.0,0.1648,0.2452,0.3788,21.1996,20.3405,17.7096,847.968
0.0,0.164,0.2418,0.3769,20.9172,20.0808,17.5189,862.021
0.0,0.1634,0.2396,0.3753,20.4189,19.6217,17.1795,869.577
0.0,0.1619,0.2358,0.3722,20.1495,19.374,16.9977,875.539
0.0,0.2615,0.4207,0.3951,19.5994,18.8671,16.6225,689.099
0.0,0.2877,0.4223,0.3951,19.7549,19.0041,16.7064,609.476
0.0,0.2789,0.42,0.3946,19.9521,19.1778,16.8121,620.314
0.0,0.2622,0.4139,0.3936,20.171,19.3736,16.9403,636.121
0.0,0.2487,0.4019,0.393,20.0841,19.2903,16.8694,659.397
0.0,0.2395,0.3914,0.392,19.6731,18.9102,16.5844,681.362
0.0,0.234,0.4071,0.3948,19.7357,18.967,16.6237,676.851
0.0,0.2226,0.3908,0.3929,19.5989,18.84,16.5271,687.729
0.0,0.2139,0.3796,0.3908,19.049,18.3337,16.1537,712.424
0.0,0.2056,0.369,0.3883,18.5415,17.8669,15.8108,732.36
0.0,0.1975,0.3584,0.3855,18.3047,17.6499,15.6536,752.642
0.0,0.1905,0.3491,0.383,17.8363,17.2197,15.3392,772.999
0.0,0.1871,0.3425,0.3812,17.1053,16.5473,14.8453,790.327
0.0,0.1848,0.3371,0.3796,16.4709,15.9639,14.4169,801.952
0.0,0.1832,0.3325,0.3782,16.1252,15.6465,14.1854,811.352
0.0,0.1817,0.3283,0.3769,15.8291,15.3748,13.9874,819.263
0.0,0.1804,0.3243,0.3757,15.6324,15.1945,13.8569,826.599
0.0,0.1788,0.319,0.374,15.6675,15.228,13.885,833.519
0.0,0.1774,0.3141,0.3725,15.7747,15.3281,13.9626,842.048
0.0,0.176,0.3088,0.3709,15.9835,15.5219,14.1099,849.764
0.0,0.1743,0.303,0.3689,16.2361,15.7561,14.2874,858.152
0.0,0.1738,0.3013,0.3716,16.4674,15.9707,14.4504,856.257
0.0,0.1736,0.3006,0.3717,15.8945,15.4424,14.0583,858.253
0.0,0.1731,0.2989,0.3714,15.3088,14.9021,13.6569,858.727
0.0,0.1728,0.2979,0.3713,14.5662,14.2169,13.1472,860.746
0.0,0.1723,0.2941,0.3704,14.0061,13.7,12.7628,862.495
0.0,0.1716,0.2902,0.3693,13.3292,13.0753,12.2978,867.524
0.0,0.1714,0.2895,0.3792,12.8188,12.6042,11.9472,845.174
0.0,0.171,0.2875,0.3785,12.2396,12.0696,11.5491,846.436
0.0,0.1702,0.2828,0.377,11.8468,11.707,11.2791,849.587
0.0,0.1701,0.2821,0.3779,11.6639,11.5383,11.1535,853.317
0.0,0.1694,0.2772,0.3765,11.8008,11.6647,11.2478,854.323
0.0,0.1686,0.2719,0.3748,11.8839,11.7415,11.3054,861.5
0.0,0.1671,0.2622,0.3718,12.2826,12.1098,11.5805,869.542
0.0,0.1664,0.2548,0.3698,12.7655,12.5562,11.9145,884.092
0.0,0.166,0.2518,0.3789,13.0973,12.863,12.1446,864.752
0.0,0.1653,0.2464,0.377,12.8143,12.6016,11.9494,868.903
0.0,0.1648,0.2438,0.3758,12.4847,12.2971,11.7222,877.328
0.0,0.1648,0.2434,0.3845,12.0744,11.9182,11.4394,856.985
0.0,0.1641,0.241,0.3829,11.4266,11.3199,10.9931,857.89
0.0,0.1637,0.2392,0.3817,10.7191,10.6666,10.5056,864.096
0.0,0.1635,0.2388,0.3909,10.1138,10.1076,10.0884,842.39
0.0,0.2873,0.4231,0.3953,10.0574,10.0555,10.0495,645.942
0.184,0.2875,0.4223,0.3951,9.8085,9.8267,9.8817,597.436
0.7674,0.2886,0.4228,0.3952,9.8626,9.8764,9.918,502.65
0.5977,0.2897,0.4235,0.3954,10.2816,10.2604,10.1966,521.082
0.6197,0.2873,0.4221,0.3951,11.0488,10.9637,10.7065,495.389
0.4826,0.2814,0.4196,0.3946,11.0841,10.996,10.7298,509.246
0.3758,0.2716,0.4168,0.394,10.5094,10.4693,10.3481,523.159
0.2927,0.2885,0.4231,0.3953,10.0892,10.0841,10.0687,517.146
0.228,0.29,0.4236,0.3954,9.62,9.6541,9.7572,506.079
0.2536,0.2903,0.4238,0.3954,9.2259,9.293,9.4959,495.7
0.757,0.2888,0.4229,0.3953,9.0095,9.0949,9.3528,410.211
0.5896,0.2853,0.4213,0.3949,8.554,8.6787,9.0547,431.414
0.4592,0.2794,0.4193,0.3945,7.9725,8.1469,8.6727,442.028
0.3576,0.279,0.4205,0.3954,7.5229,7.7356,8.3766,451.792
0.2785,0.2752,0.4196,0.3953,6.8161,7.0888,7.9109,455.149
0.2169,0.2674,0.417,0.3949,6.134,6.4645,7.4606,463.21
0.1689,0.2608,0.413,0.3944,6.2544,6.5744,7.5391,476.834
0.1316,0.2493,0.4038,0.3937,6.865,7.1332,7.9417,489.639
0.1025,0.2355,0.3905,0.3924,7.1899,7.4303,8.155,511.062
0.0798,0.2249,0.3805,0.3908,7.4075,7.6289,8.2969,537.551
0.0621,0.2158,0.3717,0.389,7.8258,8.0117,8.5727,559.79
0.0484,0.209,0.3652,0.3874,8.4721,8.604,9.0016,580.454
0.0377,0.206,0.3625,0.389,9.2339,9.3025,9.5087,589.953
0.0294,0.205,0.3614,0.3918,9.7257,9.7534,9.8358,589.431
0.0229,0.2046,0.3609,0.3918,8.9955,9.0825,9.3451,593.796
0.0178,0.2021,0.3582,0.3911,8.3738,8.5113,8.9272,597.24
0.0139,0.2018,0.3579,0.3926,7.442,7.6553,8.3013,600.886
0.0108,0.2152,0.4235,0.3954,6.8471,7.1087,7.9015,556.191
0.0084,0.2109,0.4172,0.3946,6.5757,6.8601,7.7217,559.005
0.0065,0.2088,0.4137,0.3941,6.2,6.5155,7.4712,570.567
0.0051,0.2071,0.4111,0.3937,5.3742,5.7577,6.9193,577.784
0.004,0.2029,0.405,0.3927,4.8936,5.3165,6.5974,583.867
0.0031,0.1995,0.4001,0.3917,5.2968,5.6863,6.8661,595.445
0.0024,0.1938,0.3944,0.3905,5.6426,6.0033,7.0962,605.28
0.0019,0.2899,0.4235,0.3954,5.4292,5.8067,6.9509,525.668
0.0015,0.2826,0.4187,0.3951,5.0924,5.4991,6.7312,528.434
0.0011,0.2848,0.4233,0.3954,4.7312,5.1687,6.4935,533.915
0.0009,0.2898,0.4235,0.3954,4.6511,5.096,6.4425,488.867
0.0007,0.2887,0.4229,0.3952,4.9754,5.3945,6.6625,491.33
0.0005,0.2873,0.4222,0.3951,5.1067,5.5159,6.7534,497.258
0.0004,0.2829,0.4205,0.3947,4.8836,5.3122,6.6082,503.004
0.0003,0.279,0.4195,0.3945,4.4745,4.9378,6.338,515.021
0.0003,0.2904,0.4238,0.3954,4.1283,4.6206,6.1083,498.449
0.0002,0.2884,0.4227,0.3952,3.548,4.0896,5.726,500.749
0.0002,0.2884,0.4227,0.3952,2.6696,3.285,5.1444,508.603
0.0001,0.2862,0.4218,0.3951,1.9687,2.643,4.68,510.223
0.0001,0.2839,0.421,0.3949,1.5169,2.2288,4.3798,517.17
0.0001,0.2826,0.4203,0.3948,1.328,2.0554,4.2533,522.925
0.0001,0.2814,0.4198,0.3948,1.0034,1.7575,4.0363,526.552
0.0,0.2778,0.419,0.3946,0.771,1.5441,3.8803,530.153
0.0,0.2735,0.4179,0.3944,0.4957,1.291,3.695,530.153
0.0,0.2644,0.4146,0.394,0.3503,1.1569,3.5954,530.153
0.0,0.2603,0.4119,0.3937,0.3357,1.1423,3.5814,530.153
0.0,0.258,0.41,0.3935,0.4395,1.2362,3.6461,530.153
0.0,0.289,0.4235,0.3954,1.1428,1.8803,4.1115,538.172
0.0,0.2857,0.4225,0.3952,1.5319,2.2373,4.3711,541.509
0.0,0.284,0.4219,0.3951,1.9062,2.5804,4.6201,547.123
0.0,0.2808,0.4206,0.395,1.299,2.0234,4.2148,550.815
0.0,0.2795,0.42,0.3949,0.8265,1.5896,3.8985,556.451
0.0,0.2737,0.417,0.3947,0.5575,1.3425,3.7177,556.451
0.0,0.2729,0.4165,0.3946,0.0749,0.899,3.3931,556.451
0.0,0.2729,0.4179,0.3955,-0.2648,0.5866,3.1639,556.451
0.0,0.2694,0.4168,0.3951,-0.1985,0.647,3.2066,556.451
0.0,0.269,0.4165,0.3951,-0.1168,0.7214,3.259,556.451
0.0,0.2656,0.4142,0.3949,0.1154,0.9339,3.4122,556.451
0.0,0.2656,0.4142,0.3949,0.1551,0.9696,3.4363,556.451
0.0,0.2622,0.4114,0.3948,0.2573,1.0628,3.5025,556.451
0.0,0.2597,0.409,0.3946,-0.4531,0.4099,3.0244,556.451
0.0,0.2579,0.407,0.3945,-1.3607,-0.4241,2.4137,556.451
0.0,0.2579,0.407,0.3945,-1.9019,-0.9218,2.0482,556.451
0.0,0.2579,0.413,0.3955,-1.6209,-0.6646,2.2339,556.451
0.0,0.2558,0.411,0.3953,-2.0484,-1.0575,1.9462,556.451
0.0,0.2905,0.4239,0.3955,-2.3288,-1.3154,1.7565,556.451
0.0,0.2885,0.4228,0.3952,-2.1285,-1.1293,1.8986,556.451
