0,1,2,3,4,5,6,7
0.0,0.2665,0.3223,0.4357,8.5651,8.5808,8.6533,676.419
0.0,0.283,0.3221,0.4356,12.8759,12.1798,10.5594,670.776
0.0,0.2912,0.3202,0.4352,12.1258,11.853,11.0672,666.868
0.0,0.2802,0.316,0.4344,10.9332,10.9269,10.836,673.955
0.0,0.2654,0.3069,0.4333,11.0831,11.0227,10.8627,690.244
0.0,0.2615,0.3052,0.433,14.4853,13.8503,12.3414,701.883
0.0,0.2567,0.3027,0.4327,14.423,14.0261,12.965,706.0
0.0,0.245,0.2953,0.4315,13.644,13.469,12.9555,712.382
0.0,0.2346,0.2883,0.4297,11.9516,12.077,12.303,727.133
0.0,0.2242,0.2814,0.4276,11.0937,11.2828,11.7157,741.467
0.0,0.212,0.2735,0.4252,11.2595,11.3411,11.5546,756.023
0.0,0.2054,0.2689,0.4238,9.762,10.1029,10.8673,772.322
0.0,0.2043,0.2682,0.4236,8.1113,8.6536,9.8919,770.309
0.0,0.2032,0.2669,0.4234,8.3998,8.7365,9.5757,769.216
0.0,0.2023,0.266,0.4229,7.4545,7.9214,9.0141,777.14
0.0,0.1991,0.2625,0.421,7.4647,7.8351,8.7415,781.037
0.0,0.1991,0.2625,0.421,8.9951,9.0332,9.2133,759.75
0.0,0.3337,0.2763,0.421,11.0849,10.8008,10.2332,702.924
0.0,0.3178,0.2763,0.421,12.4212,12.0877,11.2239,712.832
0.0,0.3167,0.276,0.421,15.1121,14.4599,12.7827,731.792
0.0,0.3336,0.4171,0.4256,16.8981,16.1673,14.2192,642.768
0.0,0.3335,0.4171,0.4379,17.2565,16.7043,15.0762,616.704
0.0,0.3257,0.4171,0.4379,16.1892,15.9227,15.05,626.428
0.0,0.3126,0.4136,0.4379,15.1659,15.0634,14.6788,639.605
0.0,0.3095,0.4123,0.4379,14.6423,14.5816,14.359,653.455
0.0,0.2874,0.3991,0.4379,14.9756,14.8251,14.404,657.924
0.0,0.2545,0.3716,0.4368,15.9635,15.6593,14.8601,680.624
0.0,0.2453,0.3647,0.4362,18.2731,17.6303,16.0343,703.472
0.0,0.2225,0.3502,0.435,19.2138,18.5794,16.9418,711.949
0.0,0.1839,0.3212,0.4294,20.135,19.4522,17.7421,728.98
0.0,0.1791,0.3188,0.429,20.7443,20.0335,18.3619,765.59
0.0,0.1738,0.3165,0.4289,20.7517,20.1403,18.6878,748.001
0.0,0.1669,0.3095,0.427,20.1318,19.6953,18.631,759.424
0.0,0.16,0.2962,0.4251,18.8656,18.6705,18.139,779.812
0.0,0.1564,0.2838,0.4232,17.5362,17.5283,17.423,792.052
0.0,0.1524,0.2655,0.4205,17.1239,17.0846,16.9633,802.446
0.0,0.148,0.2393,0.4164,18.1133,17.7973,17.1553,817.037
0.0,0.1464,0.2263,0.4148,19.3268,18.7877,17.6991,836.948
0.0,0.1432,0.2009,0.4109,19.9232,19.3466,18.1587,848.745
0.0,0.1408,0.1955,0.4061,20.5175,19.8793,18.5867,872.766
0.0,0.1383,0.1909,0.4007,20.7081,20.1011,18.8624,889.296
0.0,0.1367,0.1882,0.3966,20.5636,20.0349,18.9468,907.351
0.0,0.1359,0.1869,0.3946,20.8205,20.2524,19.1068,911.974
0.0,0.1357,0.1867,0.3943,23.4794,22.3646,20.2313,910.8
0.0,0.1338,0.1839,0.3897,23.3983,22.5101,20.711,913.027
0.0,0.1334,0.1833,0.3887,21.6886,21.2549,20.2944,932.217
0.0,0.1329,0.1825,0.3876,20.9803,20.6308,19.8828,912.752
0.0,0.1318,0.1811,0.3853,19.9005,19.7238,19.3076,923.318
0.0,0.1303,0.1792,0.3822,19.1708,19.0551,18.7785,940.969
0.0,0.1289,0.1773,0.3784,18.9624,18.7991,18.4548,960.669
0.0,0.1271,0.175,0.3732,19.2637,18.974,18.4064,974.325
0.0,0.1257,0.1731,0.3687,19.5846,19.2107,18.482,996.352
0.0,0.124,0.1708,0.3633,19.8165,19.3987,18.5823,1011.47
0.0,0.1237,0.1685,0.3573,20.4079,19.87,18.8385,1029.13
